frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
80,(1280, 720),2764800,3,16.018351905386044,0.024879214000065986,3773.0
81,(1280, 720),2764800,3,15.874258852687733,0.023675469999943743,3773.0
81,(1280, 720),2764800,3,14.704253640581644,0.02815140400002747,3773.0
82,(1280, 720),2764800,3,14.706171285999389,0.03202232399985405,3773.0
83,(1280, 720),2764800,3,17.243301938459908,0.026526242000045386,3773.0
84,(1280, 720),2764800,3,17.067039210583694,0.02184546099988438,3773.0
85,(1280, 720),2764800,3,14.399489797287918,0.028843135999977676,3773.0
86,(1280, 720),2764800,3,14.71374836605669,0.031064397000136523,3773.0
87,(1280, 720),2764800,3,15.047420969126744,0.02885893000006945,3773.0
88,(1280, 720),2764800,3,15.025545982486452,0.029020888000104605,3773.0
88,(1280, 720),2764800,3,15.152072793703512,0.0283508410000195,3773.0
89,(1280, 720),2764800,3,15.85121466593579,0.02775032799991095,3773.0
90,(1280, 720),2764800,3,16.42025501507188,0.02570761400011179,3773.0
91,(1280, 720),2764800,3,14.92383642465658,0.026849579000099766,3773.0
92,(1280, 720),2764800,3,16.12834940459342,0.027667939999901137,3773.0
93,(1280, 720),2764800,3,14.284564582345627,0.03187583299995822,3773.0
94,(1280, 720),2764800,3,17.242250043958595,0.022772272999873167,3773.0
95,(1280, 720),2764800,3,16.3829014344438,0.02124963400001434,3773.0
96,(1280, 720),2764800,3,14.240124932582887,0.026620911999998498,3773.0
97,(1280, 720),2764800,3,15.212905679903484,0.025799730000017007,3773.0
97,(1280, 720),2764800,3,16.103432734975982,0.02299786599996878,3773.0
98,(1280, 720),2764800,3,14.513353119345066,0.0296004310000626,3773.0
99,(1280, 720),2764800,3,17.280232423314896,0.022372453999878417,3773.0
100,(1280, 720),2764800,3,16.404982856024464,0.02068417500004216,3773.0
101,(1280, 720),2764800,3,13.664623942044791,0.027394560999937312,3773.0
102,(1280, 720),2764800,3,17.101903263966868,0.02333608899994033,3773.0
103,(1280, 720),2764800,3,15.71801108500254,0.023648056999945766,3773.0
104,(1280, 720),2764800,3,16.474117456435717,0.019475757999998677,3773.0
105,(1280, 720),2764800,3,13.330445781014424,0.030765845000132686,3773.0
105,(1280, 720),2764800,3,17.18839785209209,0.023462555999913093,3773.0
106,(1280, 720),2764800,3,16.716031894853526,0.021406326000033005,3773.0
107,(1280, 720),2764800,3,13.437675991568023,0.030519423999976425,3773.0
108,(1280, 720),2764800,3,16.124633094062677,0.030376617000001715,3773.0
109,(1280, 720),2764800,3,15.220546093378818,0.03101108999999269,3773.0
110,(1280, 720),2764800,3,16.116891299853563,0.028144075000000157,3773.0
111,(1280, 720),2764800,3,16.858241759251683,0.0210795830000734,3773.0
112,(1280, 720),2764800,3,14.382321779333502,0.02723905600009857,3773.0
112,(1280, 720),2764800,3,16.940638866404814,0.022631383000089045,3773.0
113,(1280, 720),2764800,3,14.467176703119902,0.026941385000100126,3773.0
114,(1280, 720),2764800,3,14.721497098545724,0.030829814999833616,3773.0
115,(1280, 720),2764800,3,19.493422480621533,0.019897663999927317,3773.0
116,(1280, 720),2764800,3,14.49601711780911,0.0247749710001699,3773.0
117,(1280, 720),2764800,3,14.422395326234064,0.02283900900010849,3773.0
118,(1280, 720),2764800,3,15.76087921873048,0.026107857000170043,3773.0
119,(1280, 720),2764800,3,14.338801239237382,0.028948187999958463,3773.0
