ID,command,encrypted_cmd
139,{'axes': {'0': 0.369720458984375, '1': -0.164825439453125, '2': -1.0, '3': 0.903106689453125, '4': 0.57623291015625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f7f500b1ceb3653f9f5cfa51d77ccca79f40663c02664663dd4c5e821206485c07f125251110827a619787f3be
143,{'axes': {'0': -0.551849365234375, '1': -1.0, '2': -1.0, '3': 0.07745361328125, '4': -0.01715087890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7dff127939c32dd32cd2bf06ba815fcdb9f32faabdb0cacd6abfe1100df908e6401804c70420504d8aae41c9b9
143,{'axes': {'0': -0.551849365234375, '1': -1.0, '2': -1.0, '3': 0.07745361328125, '4': -0.01715087890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7dff127939c32dd32cd2bf06ba815fcdb9f32faabdb0cacd6abfe1100df908e6401804c70420504d8aae41c9b9
148,{'axes': {'0': -0.558135986328125, '1': -1.0, '2': -1.0, '3': 0.059844970703125, '4': 0.000885009765625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1a502e7147257a203aa416f564a168effccae9f794b2f9d1f0553438de63ef3f4ab9187a7f2728e73e7bf51bd1
148,{'axes': {'0': -0.558135986328125, '1': -1.0, '2': -1.0, '3': 0.059844970703125, '4': 0.000885009765625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1a502e7147257a203aa416f564a168effccae9f794b2f9d1f0553438de63ef3f4ab9187a7f2728e73e7bf51bd1
152,{'axes': {'0': -0.34747314453125, '1': -1.0, '2': -1.0, '3': -0.07611083984375, '4': -0.23907470703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dca3f1f6d14ac175345f27df7a678d4153fd1d18a1aa3ef3f5672f50b1a347099e634b4bc106d9dc4a8e5c75ec
152,{'axes': {'0': -0.34747314453125, '1': -1.0, '2': -1.0, '3': -0.07611083984375, '4': -0.23907470703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dca3f1f6d14ac175345f27df7a678d4153fd1d18a1aa3ef3f5672f50b1a347099e634b4bc106d9dc4a8e5c75ec
156,{'axes': {'0': -0.26904296875, '1': -1.0, '2': -1.0, '3': 0.007080078125, '4': 0.017730712890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6e88e585ce924dccfb0976e95f53171cab92b8e5609f2f13ea752d1a147d96789ff836c474defe2df8dbdd9133
156,{'axes': {'0': -0.26904296875, '1': -1.0, '2': -1.0, '3': 0.007080078125, '4': 0.017730712890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6e88e585ce924dccfb0976e95f53171cab92b8e5609f2f13ea752d1a147d96789ff836c474defe2df8dbdd9133
160,{'axes': {'0': -0.266143798828125, '1': -1.0, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},561d049cb040d8436109b46823e41c0a0547270b73a19ccd82fe9f749db1a9266e04720d0ef1ddab2de649ce36
160,{'axes': {'0': -0.266143798828125, '1': -1.0, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},561d049cb040d8436109b46823e41c0a0547270b73a19ccd82fe9f749db1a9266e04720d0ef1ddab2de649ce36
164,{'axes': {'0': 0.377532958984375, '1': -0.91998291015625, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a6addced90fed52b605262b7c3bce4665ca449a6d98d82d77f8ff0afafd650b9605bf6707c38398ebb9ec0abaf
164,{'axes': {'0': 0.377532958984375, '1': -0.91998291015625, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a6addced90fed52b605262b7c3bce4665ca449a6d98d82d77f8ff0afafd650b9605bf6707c38398ebb9ec0abaf
168,{'axes': {'0': 0.767974853515625, '1': 0.603424072265625, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7bfc1ce51dd89c9fc06096fed341a580c86d47f25e7efbc5c51e063b576dc72f6be9b3095ae83fa0a3439eb377
168,{'axes': {'0': 0.767974853515625, '1': 0.603424072265625, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7bfc1ce51dd89c9fc06096fed341a580c86d47f25e7efbc5c51e063b576dc72f6be9b3095ae83fa0a3439eb377
172,{'axes': {'0': 0.3956298828125, '1': 0.999969482421875, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},83489c86d5306aee26f0d83e1a006c71019d947900c2c4bf164542b5ff20c0ab48516339c5c7d4c6674be7324b
172,{'axes': {'0': 0.3956298828125, '1': 0.999969482421875, '2': -1.0, '3': 0.048736572265625, '4': 0.0145263671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},83489c86d5306aee26f0d83e1a006c71019d947900c2c4bf164542b5ff20c0ab48516339c5c7d4c6674be7324b
176,{'axes': {'0': 0.1351318359375, '1': 0.999969482421875, '2': -1.0, '3': -0.05010986328125, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ebd65f8b74728c46cbb89c63d61844a226ca6a9594ea7b0623150d0b086a769916c0e1c31b538cdec9829550f4
176,{'axes': {'0': 0.1351318359375, '1': 0.999969482421875, '2': -1.0, '3': -0.05010986328125, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ebd65f8b74728c46cbb89c63d61844a226ca6a9594ea7b0623150d0b086a769916c0e1c31b538cdec9829550f4
180,{'axes': {'0': 0.20556640625, '1': 0.999969482421875, '2': -1.0, '3': 0.1346435546875, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9047bfb689c63968dcafaab1a8ff5e773dc0489d7e19830b28a6889a22acf54c82f1345b2d967265b4f2acc7d
180,{'axes': {'0': 0.20556640625, '1': 0.999969482421875, '2': -1.0, '3': 0.1346435546875, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c9047bfb689c63968dcafaab1a8ff5e773dc0489d7e19830b28a6889a22acf54c82f1345b2d967265b4f2acc7d
184,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': 0.15130615234375, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},da3c681f58e5a9f744090dcc12b9a95b6996016eec4281e4300c61ca1373e4f9cb4bf2f7df7615faaa782f4308
184,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': 0.15130615234375, '4': 0.999969482421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},da3c681f58e5a9f744090dcc12b9a95b6996016eec4281e4300c61ca1373e4f9cb4bf2f7df7615faaa782f4308
188,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': -0.203826904296875, '4': 0.91986083984375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},74270a8e4d38bc12526a63abd7799183490bb2bdfd9401ed7438e0fa5d5c8d512b6b42e718f1dd93b8f3ab27d3
188,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': -0.203826904296875, '4': 0.91986083984375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},74270a8e4d38bc12526a63abd7799183490bb2bdfd9401ed7438e0fa5d5c8d512b6b42e718f1dd93b8f3ab27d3
192,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': 0.0262451171875, '4': 0.027191162109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ce366876014597713e7f96b63f11ac0ba11bd84a67fa252eea5dd145429d64c84fcabbac1dd7c0397fd36423b2
192,{'axes': {'0': 0.215667724609375, '1': 0.999969482421875, '2': -1.0, '3': 0.0262451171875, '4': 0.027191162109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ce366876014597713e7f96b63f11ac0ba11bd84a67fa252eea5dd145429d64c84fcabbac1dd7c0397fd36423b2
196,{'axes': {'0': 0.103363037109375, '1': 0.114654541015625, '2': -1.0, '3': -0.063812255859375, '4': -0.316162109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a56e38fea6d0ce1d8ea488f4a4a94da64245e486cc97a2f344d490ba68a44ad525c5d340c91bc29b95c19eefa8
196,{'axes': {'0': 0.103363037109375, '1': 0.114654541015625, '2': -1.0, '3': -0.063812255859375, '4': -0.316162109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a56e38fea6d0ce1d8ea488f4a4a94da64245e486cc97a2f344d490ba68a44ad525c5d340c91bc29b95c19eefa8
200,{'axes': {'0': 0.0682373046875, '1': 0.05291748046875, '2': -1.0, '3': -0.51336669921875, '4': -0.615814208984375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b0d52828c6b140272a58dd859c1fc54eb11536f0adc6d57897f4ac3bd9a0adbfa3e58c8bea51538293eb0bcfaf
200,{'axes': {'0': 0.0682373046875, '1': 0.05291748046875, '2': -1.0, '3': -0.51336669921875, '4': -0.615814208984375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b0d52828c6b140272a58dd859c1fc54eb11536f0adc6d57897f4ac3bd9a0adbfa3e58c8bea51538293eb0bcfaf
204,{'axes': {'0': -0.39312744140625, '1': 0.63665771484375, '2': -1.0, '3': -0.71112060546875, '4': -0.647308349609375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b3619ec46c4ffdefbf13e5d911827c77b36ce7087d2b0e207026efdb0239ec97eff2062b4566b6260c6713464
204,{'axes': {'0': -0.39312744140625, '1': 0.63665771484375, '2': -1.0, '3': -0.71112060546875, '4': -0.647308349609375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b3619ec46c4ffdefbf13e5d911827c77b36ce7087d2b0e207026efdb0239ec97eff2062b4566b6260c6713464
208,{'axes': {'0': -0.066802978515625, '1': 0.145751953125, '2': -1.0, '3': -0.03692626953125, '4': -0.599761962890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3aa6c27e4dea55b80a59fc03a6aa087ab7e6b6f12b93b640f6a31b8bd1e54e6e3730ce5711b29c6a5f94e92db
208,{'axes': {'0': -0.066802978515625, '1': 0.145751953125, '2': -1.0, '3': -0.03692626953125, '4': -0.599761962890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3aa6c27e4dea55b80a59fc03a6aa087ab7e6b6f12b93b640f6a31b8bd1e54e6e3730ce5711b29c6a5f94e92db
213,{'axes': {'0': 0.0377197265625, '1': 0.0511474609375, '2': -1.0, '3': -0.02447509765625, '4': -0.3450927734375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a88b8c41b4c5cc992678afe9f17490f68b71e98c2ddfad452e96e6fe9a6f0fd60ddff721c02af6cbe51c787fb2
213,{'axes': {'0': 0.0377197265625, '1': 0.0511474609375, '2': -1.0, '3': -0.02447509765625, '4': -0.3450927734375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a88b8c41b4c5cc992678afe9f17490f68b71e98c2ddfad452e96e6fe9a6f0fd60ddff721c02af6cbe51c787fb2
217,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.195037841796875, '4': -0.770294189453125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},280ea20262df796a5d059dd726ce6e277ef4f01b5b97e1e78e25963b566959be154b755e7e795dc37c7dd7c3fe
217,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.195037841796875, '4': -0.770294189453125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},280ea20262df796a5d059dd726ce6e277ef4f01b5b97e1e78e25963b566959be154b755e7e795dc37c7dd7c3fe
221,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.307464599609375, '4': -0.76995849609375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2f7f6547a3c7694adf90a00e4c71270bcdeea5d0ccc721925e3bdbc9aab43106b713050b40640f56d9d1cf5522
221,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.307464599609375, '4': -0.76995849609375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2f7f6547a3c7694adf90a00e4c71270bcdeea5d0ccc721925e3bdbc9aab43106b713050b40640f56d9d1cf5522
225,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.2813720703125, '4': -0.763092041015625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},777ffdece3b5d967f5a93698446618b686cab77fedd7f83facbc3a54d996ebac3ef11e150ce884b3cc7654e8f9
225,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.2813720703125, '4': -0.763092041015625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},777ffdece3b5d967f5a93698446618b686cab77fedd7f83facbc3a54d996ebac3ef11e150ce884b3cc7654e8f9
230,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.265380859375, '4': 0.11529541015625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8cba324da377c1a4215e65bd21327b79f0412468715485e79c5584a0474a089ad64d830ca721474144bf998f27
230,{'axes': {'0': 0.040985107421875, '1': 0.05389404296875, '2': -1.0, '3': -0.265380859375, '4': 0.11529541015625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8cba324da377c1a4215e65bd21327b79f0412468715485e79c5584a0474a089ad64d830ca721474144bf998f27
234,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.60955810546875, '4': 0.89501953125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4a76e76ad0e159b1a176884994300f0b39054184ac549d60f3d47e5022e3bf8c381c617283446f18536bd270ae
234,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.60955810546875, '4': 0.89501953125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4a76e76ad0e159b1a176884994300f0b39054184ac549d60f3d47e5022e3bf8c381c617283446f18536bd270ae
238,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.15106201171875, '4': 0.2127685546875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},039ea4fb3362ba18c432d954ada3b3f768407b67b08eba8dbed805ae00022da7b5f73579b427b4cbca23484a8c
238,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.15106201171875, '4': 0.2127685546875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},039ea4fb3362ba18c432d954ada3b3f768407b67b08eba8dbed805ae00022da7b5f73579b427b4cbca23484a8c
242,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': 0.094146728515625, '4': 0.00714111328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a6a68bc1ce250ba29fa24da3015b07f3f600668a17dffb23ffd6da245a6d93747fc1c8115c8a4a612dbca6a72d
242,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': 0.094146728515625, '4': 0.00714111328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a6a68bc1ce250ba29fa24da3015b07f3f600668a17dffb23ffd6da245a6d93747fc1c8115c8a4a612dbca6a72d
246,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.0072021484375, '4': 0.09722900390625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3a4def3fc44615165d2c3308de1c06f9391466d7d7dd3f550f19ab76c002c816fdb2793b5a1606b86e590eb31
246,{'axes': {'0': 0.040985107421875, '1': 0.048095703125, '2': -1.0, '3': -0.0072021484375, '4': 0.09722900390625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3a4def3fc44615165d2c3308de1c06f9391466d7d7dd3f550f19ab76c002c816fdb2793b5a1606b86e590eb31
250,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.493499755859375, '4': 0.0692138671875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2a2bab4895234a41c1e0fe83ef3d05119aa4ccd025b4f743f8118581a76373bffc927ea079bc125723ec8600b7
250,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.493499755859375, '4': 0.0692138671875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2a2bab4895234a41c1e0fe83ef3d05119aa4ccd025b4f743f8118581a76373bffc927ea079bc125723ec8600b7
254,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.4786376953125, '4': -1.0, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d3fb5daa48b179c2bfe1d6696ae35e46fbfb90395273b95654b55fd2b865b313d9abdc9b1f55b2f6d813d83129
254,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.4786376953125, '4': -1.0, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d3fb5daa48b179c2bfe1d6696ae35e46fbfb90395273b95654b55fd2b865b313d9abdc9b1f55b2f6d813d83129
259,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.3480224609375, '4': -0.545196533203125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4d3f2bcbe89cfcdd66f830db3339a94f1df436721c8a86063f173d2b7bc265447e96a279ee5cfa8d64a7f08a54
259,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.3480224609375, '4': -0.545196533203125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4d3f2bcbe89cfcdd66f830db3339a94f1df436721c8a86063f173d2b7bc265447e96a279ee5cfa8d64a7f08a54
263,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': 0.015777587890625, '4': -0.0128173828125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dcd2cc14f3406973888cdd6d2a1c7e24a5ee0fd8b11d2ecf8bad7f6520e2aa9a30831b13cb4f6609a8ed87f1ec
263,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': 0.015777587890625, '4': -0.0128173828125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dcd2cc14f3406973888cdd6d2a1c7e24a5ee0fd8b11d2ecf8bad7f6520e2aa9a30831b13cb4f6609a8ed87f1ec
267,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.055694580078125, '4': 0.21337890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},30f9edadbd16242fe0d1a0338b8b4927e538955978b77c0707d6d48a598a1730c8ac47cc6af72580bd7dc88692
267,{'axes': {'0': 0.040985107421875, '1': 0.04534912109375, '2': -1.0, '3': -0.055694580078125, '4': 0.21337890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},30f9edadbd16242fe0d1a0338b8b4927e538955978b77c0707d6d48a598a1730c8ac47cc6af72580bd7dc88692
