frame_id,resolution,Frame Size(Byte),GOP,current_srv_fps,processing_time,bitrate
30,(1280, 720),2764800,3,16.669217616340582,0.029839965995051898,3018.4
31,(1280, 720),2764800,3,18.93147534423151,0.020362099006888457,3018.4
32,(1280, 720),2764800,3,17.19191993764393,0.021719828000641428,3018.4
33,(1280, 720),2764800,3,17.081597748608388,0.018020233008428477,3018.4
34,(1280, 720),2764800,3,15.200161658046826,0.026916574002825655,3018.4
34,(1280, 720),2764800,3,16.98488297794027,0.019988622996606864,3018.4
35,(1280, 720),2764800,3,15.560491065103657,0.026748407006380148,3018.4
36,(1280, 720),2764800,3,16.163292967218275,0.02625694399466738,3018.4
37,(1280, 720),2764800,3,19.244547215627147,0.021641789993736893,3018.4
38,(1280, 720),2764800,3,15.377993855513306,0.02626013700501062,3018.4
39,(1280, 720),2764800,3,15.871848158995798,0.03324889199575409,3018.4
39,(1280, 720),2764800,3,19.519944828625988,0.022395530992071144,3018.4
40,(1280, 720),2764800,3,16.19290858036425,0.026688804995501414,3018.4
41,(1280, 720),2764800,3,17.396500000525418,0.022352144995238632,3018.4
42,(1280, 720),2764800,3,18.411228450516116,0.01743528599035926,3018.4
43,(1280, 720),2764800,3,14.242348773328082,0.027554608008358628,3018.4
44,(1280, 720),2764800,3,16.401454332612072,0.034043118997942656,3018.4
45,(1280, 720),2764800,3,19.601931424272625,0.022737099992809817,3018.4
46,(1280, 720),2764800,3,17.31035630295067,0.022816436001448892,3018.4
46,(1280, 720),2764800,3,15.097251967495856,0.02276692001032643,3018.4
47,(1280, 720),2764800,3,16.957202328842122,0.024348400998860598,3018.4
48,(1280, 720),2764800,3,16.116640380504357,0.02629011101089418,3018.4
49,(1280, 720),2764800,3,18.657977224290622,0.02326767100021243,3018.4
50,(1280, 720),2764800,3,17.55095700986768,0.020039944996824488,3018.4
51,(1280, 720),2764800,3,14.869663385369233,0.02872155800287146,3018.4
52,(1280, 720),2764800,3,16.350863902473765,0.029070271993987262,3018.4
53,(1280, 720),2764800,3,16.392143612150385,0.029470292996848002,3018.4
54,(1280, 720),2764800,3,17.394641095925653,0.028443878996768035,3018.4
55,(1280, 720),2764800,3,16.80377990839793,0.026848067995160818,3018.4
56,(1280, 720),2764800,3,16.394202399913794,0.026617331997840665,3018.4
57,(1280, 720),2764800,3,15.293943943691714,0.03308943400043063,3018.4
58,(1280, 720),2764800,3,19.950329263792263,0.01813643000787124,3018.4
59,(1280, 720),2764800,3,14.187482790139555,0.031452497001737356,3018.4
59,(1280, 720),2764800,3,17.515248339244877,0.02624906699929852,3018.4
60,(1280, 720),2764800,3,15.647060154445073,0.03135968599235639,3018.4
61,(1280, 720),2764800,3,20.734584013961218,0.01795975699496921,3018.4
62,(1280, 720),2764800,3,14.33288544950005,0.03243212499364745,3018.4
62,(1280, 720),2764800,3,16.94692933575993,0.026288894994650036,3018.4
63,(1280, 720),2764800,3,19.42834880830628,0.02227563300402835,3018.4
64,(1280, 720),2764800,3,17.773822038378498,0.02097459499782417,3018.4
65,(1280, 720),2764800,3,15.997027878571933,0.01951864799775649,3018.4
66,(1280, 720),2764800,3,16.386073188083802,0.020661620001192205,3018.4
67,(1280, 720),2764800,3,14.881386864448745,0.028610770998056978,3018.4
68,(1280, 720),2764800,3,17.086207676663314,0.029065779002849013,3018.4
68,(1280, 720),2764800,3,16.949243033211378,0.02819998300401494,3018.4
69,(1280, 720),2764800,3,16.949671086427276,0.025683302999823354,3018.4
70,(1280, 720),2764800,3,17.544088339558787,0.02409604900458362,3018.4
71,(1280, 720),2764800,3,18.698910017405876,0.017532445010147057,3018.4
72,(1280, 720),2764800,3,15.280483823915405,0.023155778006184846,3018.4
73,(1280, 720),2764800,3,15.615870085675533,0.027320697001414374,3018.4
73,(1280, 720),2764800,3,19.347313351192618,0.023036306010908447,3018.4
74,(1280, 720),2764800,3,16.584496842386706,0.024352339998586103,3018.4
75,(1280, 720),2764800,3,16.50535161471288,0.022134366998216137,3018.4
76,(1280, 720),2764800,3,16.008040644732137,0.02461403500637971,3018.4
77,(1280, 720),2764800,3,17.344112675773435,0.022729023010469973,3018.4
78,(1280, 720),2764800,3,16.18657475159184,0.02274171999306418,3018.4
79,(1280, 720),2764800,3,16.69023048751851,0.022163247005664743,3018.4
80,(1280, 720),2764800,3,16.887896706371063,0.02132577200245578,3018.4
81,(1280, 720),2764800,3,16.00188617661831,0.023484755991376005,3018.4
81,(1280, 720),2764800,3,13.898541232730652,0.031189749992336147,3018.4
82,(1280, 720),2764800,3,17.241074913738398,0.027317482003127225,3018.4
83,(1280, 720),2764800,3,19.52632761206356,0.017412251007044688,3018.4
84,(1280, 720),2764800,3,14.5379597250388,0.031663889007177204,3018.4
85,(1280, 720),2764800,3,20.0000008021016,0.025072357995668426,3018.4
86,(1280, 720),2764800,3,15.590398327982204,0.0311771319975378,3018.4
87,(1280, 720),2764800,3,18.231199870005035,0.026200746011454612,3018.4
88,(1280, 720),2764800,3,17.019607660873113,0.027860828005941585,3018.4
88,(1280, 720),2764800,3,16.063116741045143,0.02934242600167636,3018.4
89,(1280, 720),2764800,3,19.930262816985476,0.025433403003262356,3018.4
90,(1280, 720),2764800,3,16.0859561428024,0.02719294000416994,3018.4
91,(1280, 720),2764800,3,16.76407122872058,0.027385131994378753,3018.4
92,(1280, 720),2764800,3,16.946603658543513,0.028054843001882546,3018.4
93,(1280, 720),2764800,3,18.97052068095272,0.02332327100157272,3018.4
94,(1280, 720),2764800,3,17.804222984197068,0.020780961000127718,3018.4
95,(1280, 720),2764800,3,16.579139587414268,0.023097583994967863,3018.4
96,(1280, 720),2764800,3,17.54207497469581,0.020063884992850944,3018.4
97,(1280, 720),2764800,3,16.72595879699782,0.026257757999701425,3018.4
97,(1280, 720),2764800,3,16.061129685977075,0.029969638999318704,3018.4
98,(1280, 720),2764800,3,19.328784382173794,0.0260532329994021,3018.4
98,(1280, 720),2764800,3,17.30386715599569,0.02749259799020365,3018.4
99,(1280, 720),2764800,3,18.93320693774917,0.023011659999610856,3018.4
100,(1280, 720),2764800,3,18.770771973714346,0.019890476993168704,3018.4
101,(1280, 720),2764800,3,16.53425648043144,0.02395383099792525,3018.4
102,(1280, 720),2764800,3,19.00552633085465,0.020536441006697714,3018.4
103,(1280, 720),2764800,3,15.377911561276305,0.03101328200136777,3018.4
104,(1280, 720),2764800,3,22.577319814194997,0.019648621004307643,3018.4
105,(1280, 720),2764800,3,15.220574357371428,0.03162960799818393,3018.4
106,(1280, 720),2764800,3,18.09322356354654,0.0280742719914997,3018.4
107,(1280, 720),2764800,3,16.194372106720806,0.03597038899897598,3018.4
107,(1280, 720),2764800,3,21.990292080601826,0.016685952999978326,3018.4
108,(1280, 720),2764800,3,14.979662560001959,0.030544656998245046,3018.4
109,(1280, 720),2764800,3,19.96752442106761,0.017480270995292813,3018.4
110,(1280, 720),2764800,3,14.560611558207219,0.03134168000542559,3018.4
111,(1280, 720),2764800,3,18.184515441345518,0.027557812005397864,3018.4
112,(1280, 720),2764800,3,16.66532955463962,0.03066584099724423,3018.4
113,(1280, 720),2764800,3,18.364381500979924,0.026739360007923096,3018.4
113,(1280, 720),2764800,3,17.7548962131228,0.021586766000837088,3018.4
114,(1280, 720),2764800,3,19.373945669855214,0.018224876999738626,3018.4
115,(1280, 720),2764800,3,16.288704119286848,0.020703758011222817,3018.4
116,(1280, 720),2764800,3,16.30358767494115,0.024116323998896405,3018.4
117,(1280, 720),2764800,3,16.426126573297186,0.02849373599747196,3018.4
118,(1280, 720),2764800,3,15.898251952603378,0.02418547098932322,3018.4
119,(1280, 720),2764800,3,16.466044924155486,0.029368584000621922,3018.4
119,(1280, 720),2764800,3,18.061546018283543,0.025848361998214386,3018.4
